thisRow.t,notes,trial_num,participant,session,phase,cue_color,target_difficulty,trial_index_within_staircase,prop_used,stimulus_logit,staircase_id,accuracy,is_timeout,rt_choice,early_response,true_shape,resp_shape,quest_alpha_mean,quest_alpha_sd,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,angle_bias,applied_angle_bias,trials_completed_this_staircase,alpha_sd_current,mean_evidence,sum_evidence,var_evidence,rt_frame,num_frames_preRT,mean_evidence_preRT,sum_evidence_preRT,var_evidence_preRT,cum_evidence_preRT,max_cum_evidence_preRT,min_cum_evidence_preRT,max_abs_cum_evidence_preRT,prop_positive_evidence_preRT,difficulty_type,trial_index_within_type,threshold_source,s_threshold_60pct,s_threshold_80pct,cue_difficulty_prediction,actual_difficulty_level,target_percentage,confidence_rating,agency_rating,s_threshold_70pct,participant,session,learning_order,counterbalance_index,
,,112,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,1,False,2.5863266999367625,True,square,square,,,,,,,90,-90,,,-1.5933536184619543,-250.15651809852682,193.68588134036426,157,157,-1.5933536184619543,-250.15651809852682,193.68588134036426,-250.15651809852682,-1.687615717061786,-426.75762655183445,426.75762655183445,0.35668789808917195,learning_fixed,6,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,113,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,1,False,3.91982590011321,True,square,square,,,,,,,90,90,,,1.979682897560825,469.1848467219155,245.16007887938878,237,237,1.979682897560825,469.1848467219155,245.16007887938878,469.1848467219155,534.7542701481185,-117.58068632408715,534.7542701481185,0.39662447257383965,learning_fixed,7,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,114,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,1,False,3.7204843999352306,True,dot,dot,,,,,,,90,90,,,13.36012817515504,3006.028839409884,193.74890739031727,225,225,13.36012817515504,3006.028839409884,193.74890739031727,3006.028839409884,3006.028839409881,11.301512788809536,3006.028839409881,0.7333333333333333,learning_fixed,7,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,115,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,1,False,3.1552228000946343,True,square,square,,,,,,,90,-90,,,1.437341173561178,274.532164150185,112.03175305485935,191,191,1.437341173561178,274.532164150185,112.03175305485935,274.532164150185,274.53216415018505,-176.88134486593603,274.53216415018505,0.49214659685863876,learning_fixed,8,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,116,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,1,False,2.9706520000472665,True,square,square,,,,,,,90,90,,,5.858470027251635,1054.5246049052944,138.96929258236338,180,180,5.858470027251635,1054.5246049052944,138.96929258236338,1054.5246049052944,1054.5246049052946,-87.62234417745357,1054.5246049052946,0.48333333333333334,learning_fixed,9,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,117,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,1,False,3.236286000115797,True,dot,dot,,,,,,,90,90,,,12.637359069554583,2476.922377632698,200.4646362134179,196,196,12.637359069554583,2476.922377632698,200.4646362134179,2476.922377632698,2476.922377632698,19.779765029369848,2476.922377632698,0.7704081632653061,learning_fixed,8,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,118,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,0,False,4.004844499984756,True,dot,square,,,,,,,90,90,,,-3.5590999003266934,-861.3021758790599,143.25558225145085,242,242,-3.5590999003266934,-861.3021758790599,143.25558225145085,-861.3021758790599,115.5751306092776,-927.7821112799955,927.7821112799955,0.2603305785123967,learning_fixed,10,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,119,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,1,False,3.120193399954587,True,square,square,,,,,,,90,90,,,16.289367059946947,3078.690374329973,207.75926660886944,189,189,16.289367059946947,3078.690374329973,207.75926660886944,3078.690374329973,3078.690374329972,-0.09124562275959491,3078.690374329972,0.8359788359788359,learning_fixed,9,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,120,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,0,False,3.554725700058043,True,dot,square,,,,,,,90,-90,,,2.1990853938505355,472.8033596778651,25.30245370262201,215,215,2.1990853938505355,472.8033596778651,25.30245370262201,472.8033596778651,499.073583944232,-0.33777476107793136,499.073583944232,0.4790697674418605,learning_fixed,10,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,121,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,1,False,1.571490699891001,True,square,square,,,,,,,90,90,,,16.417742736472757,1576.1033027013846,184.87116544020765,96,96,16.417742736472757,1576.1033027013846,184.87116544020765,1576.1033027013846,1576.1033027013846,-4.9409100984653875,1576.1033027013846,0.8333333333333334,learning_fixed,11,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,122,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,0,False,3.18802720005624,True,dot,square,,,,,,,90,90,,,-0.4808317430047995,-92.8005263999263,70.87262831859928,193,193,-0.4808317430047995,-92.8005263999263,70.87262831859928,-92.8005263999263,211.47439084739,-334.6099667650036,334.6099667650036,0.3471502590673575,learning_fixed,11,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,123,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,1,False,3.4378643999807537,True,square,square,,,,,,,90,90,,,1.7563846535029057,365.3280079286044,144.73608063359785,208,208,1.7563846535029057,365.3280079286044,144.73608063359785,365.3280079286044,617.2716566349433,-21.462110035443995,617.2716566349433,0.3942307692307692,learning_fixed,12,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,124,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,1,False,3.1880137999542058,True,square,square,,,,,,,90,-90,,,9.60949902894909,1854.6333125871743,170.71776222067956,193,193,9.60949902894909,1854.6333125871743,170.71776222067956,1854.6333125871743,1854.633312587175,8.803275383226453,1854.633312587175,0.6735751295336787,learning_fixed,13,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,125,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,1,False,4.08635209989734,True,square,square,,,,,,,90,90,,,13.250807699796182,3272.949501849657,187.5235302530319,247,247,13.250807699796182,3272.949501849657,187.5235302530319,3272.949501849657,3289.3038029729755,29.416366595247347,3289.3038029729755,0.7004048582995951,learning_fixed,12,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,126,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,0,False,4.020825099898502,True,dot,square,,,,,,,90,90,,,1.77591831400474,431.54815030315183,255.49681956158696,243,243,1.77591831400474,431.54815030315183,255.49681956158696,431.54815030315183,947.9452417949645,-60.700415954515954,947.9452417949645,0.42386831275720166,learning_fixed,14,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,127,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,0,False,4.555903600063175,True,dot,square,,,,,,,90,90,,,0.9054498220252315,248.99870105693867,289.0816934883321,275,275,0.9054498220252315,248.99870105693867,289.0816934883321,248.99870105693867,255.68766228890343,-429.40140483715766,429.40140483715766,0.4581818181818182,learning_fixed,15,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,128,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,nan,True,nan,False,square,timeout,,,,,,,90,90,,,13.950406367822128,4199.072316714461,206.87031246029605,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,learning_fixed,13,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,129,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,1,False,2.8022805999498814,True,square,square,,,,,,,90,90,,,12.515016691799818,2127.552837605969,202.3758110663092,170,170,12.515016691799818,2127.552837605969,202.3758110663092,2127.552837605969,2127.6687465805917,24.96616524545167,2127.6687465805917,0.7058823529411765,learning_fixed,14,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,130,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,0,False,4.256189999869093,True,dot,square,,,,,,,90,-90,,,8.988517594829391,2310.0490218711534,187.62418922619347,257,257,8.988517594829391,2310.0490218711534,187.62418922619347,2310.0490218711534,2346.5592218730308,0.349740494006563,2346.5592218730308,0.6108949416342413,learning_fixed,15,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,131,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,1,False,3.636976100038737,True,square,square,,,,,,,90,-90,,,10.458758489576512,2300.9268677068326,177.62051289265793,220,220,10.458758489576512,2300.9268677068326,177.62051289265793,2300.9268677068326,2303.566418805882,17.30918911812741,2303.566418805882,0.7272727272727273,learning_fixed,16,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,132,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,nan,True,nan,False,dot,timeout,,,,,,,90,-90,,,-0.4065710694672141,-122.37789190963144,240.6260346109089,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,learning_fixed,16,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,133,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,nan,True,nan,False,square,timeout,,,,,,,90,-90,,,1.377527758789263,414.6358553955681,255.044298230673,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,learning_fixed,17,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,134,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,1,False,1.2706852999981493,True,square,square,,,,,,,90,90,,,13.932024463885467,1086.6979081830664,166.51694551784408,78,78,13.932024463885467,1086.6979081830664,166.51694551784408,1086.6979081830664,1086.6979081830664,11.668917256880501,1086.6979081830664,0.7692307692307693,learning_fixed,17,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,135,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,1,False,1.2219308000057936,True,dot,dot,,,,,,,90,-90,,,15.133797369535898,1135.0348027151924,220.85212062614625,75,75,15.133797369535898,1135.0348027151924,220.85212062614625,1135.0348027151924,1137.2831716217809,0.30240052305649545,1137.2831716217809,0.7733333333333333,learning_fixed,18,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,136,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,1,False,3.837300900137052,True,square,square,,,,,,,90,-90,,,0.8334835317580297,193.3681793678629,361.6050314843737,232,232,0.8334835317580297,193.3681793678629,361.6050314843737,193.3681793678629,409.3548890655276,-237.4332370560564,409.3548890655276,0.4482758620689655,learning_fixed,18,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,137,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,0,False,4.271256199805066,True,square,dot,,,,,,,90,90,,,3.253299193578698,839.3511919433041,301.72461044650424,258,258,3.253299193578698,839.3511919433041,301.72461044650424,839.3511919433041,839.3511919433041,-144.6220183289529,839.3511919433041,0.5116279069767442,learning_fixed,19,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,138,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,1,False,0.40354590001516044,True,square,square,,,,,,,90,-90,,,4.265076626888499,110.89199229910096,629.7450912280106,26,26,4.265076626888499,110.89199229910096,629.7450912280106,110.89199229910096,206.53847110102893,-140.04026685677164,206.53847110102893,0.5,learning_fixed,20,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,139,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,0,False,1.2734924000687897,True,dot,square,,,,,,,90,-90,,,15.356190728644107,1197.7828768342404,210.92180106493723,78,78,15.356190728644107,1197.7828768342404,210.92180106493723,1197.7828768342404,1197.7828768342406,24.521954809201002,1197.7828768342406,0.782051282051282,learning_fixed,19,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,140,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,0,False,1.5545325998682529,True,square,dot,,,,,,,90,90,,,18.023611185426564,1730.2666738009502,206.61849969351715,96,96,18.023611185426564,1730.2666738009502,206.61849969351715,1730.2666738009502,1749.7790948321988,35.23357679643692,1749.7790948321988,0.84375,learning_fixed,20,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,141,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,1,False,2.7553268999326974,True,square,square,,,,,,,90,90,,,13.290130827220048,2219.451848145748,162.10357866078868,167,167,13.290130827220048,2219.451848145748,162.10357866078868,2219.451848145748,2219.451848145747,5.365686121744832,2219.451848145747,0.8023952095808383,learning_fixed,21,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,142,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,0,False,1.8535233000293374,True,dot,square,,,,,,,90,90,,,-0.9710712023265402,-109.73104586289904,252.0666577700959,113,113,-0.9710712023265402,-109.73104586289904,252.0666577700959,-109.73104586289904,195.7383865260418,-109.73104586289908,195.7383865260418,0.40707964601769914,learning_fixed,21,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,143,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,1,False,0.12151420000009239,True,square,square,,,,,,,90,-90,,,-0.6669794141847716,-6.002814727662944,0.14079233016116985,9,9,-0.6669794141847716,-6.002814727662944,0.14079233016116985,-6.002814727662944,-0.5907847856079563,-6.002814727662944,6.002814727662944,0.0,learning_fixed,22,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,144,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,0,False,0.15347069990821183,True,square,dot,,,,,,,90,90,,,8.53601644614857,93.89618090763427,345.67970832415114,11,11,8.53601644614857,93.89618090763427,345.67970832415114,93.89618090763427,112.7746296832641,38.93763175311818,112.7746296832641,0.2727272727272727,learning_fixed,22,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,145,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,0,False,0.13764979992993176,True,square,dot,,,,,,,90,-90,,,16.746616342558646,167.46616342558644,285.6758977647468,10,10,16.746616342558646,167.46616342558644,285.6758977647468,167.46616342558644,167.46616342558644,32.054470797806545,167.46616342558644,0.5,learning_fixed,23,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,146,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,0,False,0.18671509996056557,True,square,dot,,,,,,,90,-90,,,2.2980691685787757,29.874899191524083,19.69901636366257,13,13,2.2980691685787757,29.874899191524083,19.69901636366257,29.874899191524083,33.85729073526071,11.169374837655939,33.85729073526071,0.3076923076923077,learning_fixed,24,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,147,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,1,False,0.23703860002569854,True,dot,dot,,,,,,,90,-90,,,5.050212630519082,80.80340208830532,56.520470976284315,16,16,5.050212630519082,80.80340208830532,56.520470976284315,80.80340208830532,84.20548237677892,18.93071134878474,84.20548237677892,0.375,learning_fixed,25,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,148,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,1,False,0.2541358000598848,True,dot,dot,,,,,,,90,-90,,,-2.7515356126367063,-46.77610541482401,11.9960778918358,17,17,-2.7515356126367063,-46.77610541482401,11.9960778918358,-46.77610541482401,-1.2224974682580887,-46.776105414824016,46.776105414824016,0.11764705882352941,learning_fixed,23,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,149,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,0,False,0.4046012000180781,True,square,dot,,,,,,,90,90,,,4.266545793801044,110.93019063882716,19.56812007585858,26,26,4.266545793801044,110.93019063882716,19.56812007585858,110.93019063882716,111.01559101044919,0.12658825266122226,111.01559101044919,0.6923076923076923,learning_fixed,24,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,150,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,1,False,2.738062300020829,True,square,square,,,,,,,90,90,,,15.090347557122849,2504.997694482393,179.7393783850952,166,166,15.090347557122849,2504.997694482393,179.7393783850952,2504.997694482393,2504.997694482393,9.08829047362173,2504.997694482393,0.8614457831325302,learning_fixed,26,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,151,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,1,False,0.9532236999366432,True,square,square,,,,,,,90,-90,,,-0.15918372283819168,-9.39183964745331,224.09893195718732,59,59,-0.15918372283819168,-9.39183964745331,224.09893195718732,-9.39183964745331,-9.391839647453295,-305.6040988671402,305.6040988671402,0.4406779661016949,learning_fixed,25,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,152,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,1,False,1.1559578999876976,True,square,square,,,,,,,90,-90,,,15.925940142746823,1146.6676902777713,232.88463247997186,72,72,15.925940142746823,1146.6676902777713,232.88463247997186,1146.6676902777713,1146.6676902777717,-7.093877330530457,1146.6676902777717,0.75,learning_fixed,27,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,153,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,0,False,1.715963700087741,True,dot,square,,,,,,,90,90,,,12.077435846886633,1268.1307639230965,193.35120378417352,105,105,12.077435846886633,1268.1307639230965,193.35120378417352,1268.1307639230965,1268.1307639230956,0.5140864764441511,1268.1307639230956,0.8476190476190476,learning_fixed,28,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,154,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,1,False,1.8369785000104457,True,square,square,,,,,,,90,90,,,2.332248448833657,261.21182626936957,226.65125626448213,112,112,2.332248448833657,261.21182626936957,226.65125626448213,261.21182626936957,261.2118262693695,-156.90308992910585,261.2118262693695,0.4642857142857143,learning_fixed,26,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,155,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,1,False,1.4716052999719977,True,square,square,,,,,,,90,90,,,1.6086268921001425,144.77642028901283,359.3132193887106,90,90,1.6086268921001425,144.77642028901283,359.3132193887106,144.77642028901283,317.5050158311089,-162.7337503051697,317.5050158311089,0.5111111111111111,learning_fixed,27,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,156,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,0,False,1.6384461000561714,True,dot,square,,,,,,,90,-90,,,14.60236606451568,1460.236606451568,223.05394332979674,100,100,14.60236606451568,1460.236606451568,223.05394332979674,1460.236606451568,1475.8390792487992,0.1120502739496815,1475.8390792487992,0.72,learning_fixed,29,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,157,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,0,False,1.2541985001880676,True,square,dot,,,,,,,90,90,,,5.002605686355815,385.20063784939776,371.52296715712214,77,77,5.002605686355815,385.20063784939776,371.52296715712214,385.20063784939776,385.20063784939776,11.408364976515692,385.20063784939776,0.5844155844155844,learning_fixed,28,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,158,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,1,False,0.28730950015597045,True,dot,dot,,,,,,,90,-90,,,-5.039380746742414,-95.74823418810587,97.4764057540286,19,19,-5.039380746742414,-95.74823418810587,97.4764057540286,-95.74823418810587,-32.013081782104834,-113.88717863580254,113.88717863580254,0.2631578947368421,learning_fixed,29,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,159,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,1,False,0.2191274999640882,True,dot,dot,,,,,,,90,-90,,,8.869854053312187,133.0478107996828,198.55497734431256,15,15,8.869854053312187,133.0478107996828,198.55497734431256,133.0478107996828,133.0478107996828,-0.8261073330055878,133.0478107996828,0.4,learning_fixed,30,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,160,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,1,False,0.3734455998055637,True,dot,dot,,,,,,,90,90,,,5.098307838714753,122.35938812915407,51.89627974627823,24,24,5.098307838714753,122.35938812915407,51.89627974627823,122.35938812915407,122.35938812915406,-4.701957722540975,122.35938812915406,0.4583333333333333,learning_fixed,30,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,161,1996s,001,test_90,red,,,0.12355019032049691,-1.9592319676528094,,0,False,3.969616899965331,True,dot,square,,,,,,,90,90,,,1.6570732530242105,397.6975807258105,203.93025712610546,240,240,1.6570732530242105,397.6975807258105,203.93025712610546,397.6975807258105,401.0001273127162,-211.76909012029793,401.0001273127162,0.45416666666666666,test_learning_hard,1,individualized_calibration,0.2414297750189407,0.40766968306220214,low,hard,60pct,1,3,0.32818957714686336,1996s,001,"[90, 0]",3,
,,162,1996s,001,test_90,red,,,0.12355019032049691,-1.9592319676528094,,0,False,3.654561399947852,True,dot,square,,,,,,,90,90,,,1.5649605998766056,345.85629257272984,379.23918097671304,221,221,1.5649605998766056,345.85629257272984,379.23918097671304,345.85629257272984,345.8562925727298,-209.07488263323262,345.8562925727298,0.4479638009049774,test_learning_hard,2,individualized_calibration,0.2414297750189407,0.40766968306220214,low,hard,60pct,2,2,0.32818957714686336,1996s,001,"[90, 0]",3,
,,163,1996s,001,test_90,yellow,,,0.32818957714686336,-0.7163847713486207,,1,False,3.2010848000645638,True,dot,dot,,,,,,,90,90,,,3.617918752250751,701.8762379366457,343.3931577088284,194,194,3.617918752250751,701.8762379366457,343.3931577088284,701.8762379366457,705.9747168336713,-108.64239188311466,705.9747168336713,0.4793814432989691,test_medium,1,individualized_calibration,0.2414297750189407,0.40766968306220214,high,medium,70pct,2,2,0.32818957714686336,1996s,001,"[90, 0]",3,
,,164,1996s,001,test_90,red,,,0.32818957714686336,-0.7163847713486207,,1,False,3.271809000056237,True,dot,dot,,,,,,,90,-90,,,5.038662010997841,997.6550781775726,289.4437398189892,198,198,5.038662010997841,997.6550781775726,289.4437398189892,997.6550781775726,1161.0212992318266,-24.653340851330086,1161.0212992318266,0.5707070707070707,test_medium,1,individualized_calibration,0.2414297750189407,0.40766968306220214,low,medium,70pct,4,3,0.32818957714686336,1996s,001,"[90, 0]",3,
,,165,1996s,001,test_90,red,,,0.32818957714686336,-0.7163847713486207,,0,False,3.4708527999464422,True,dot,square,,,,,,,90,-90,,,3.0887417096938257,648.6357590357034,417.18762610002085,210,210,3.0887417096938257,648.6357590357034,417.18762610002085,648.6357590357034,756.9771580071359,-143.23145492759508,756.9771580071359,0.5666666666666667,test_medium,2,individualized_calibration,0.2414297750189407,0.40766968306220214,low,medium,70pct,2,2,0.32818957714686336,1996s,001,"[90, 0]",3,
,,166,1996s,001,test_90,red,,,0.32818957714686336,-0.7163847713486207,,1,False,3.302048800047487,True,dot,dot,,,,,,,90,-90,,,4.790902485301125,958.180497060225,528.5311935662572,200,200,4.790902485301125,958.180497060225,528.5311935662572,958.180497060225,958.1804970602251,-83.36878465662949,958.1804970602251,0.545,test_medium,3,individualized_calibration,0.2414297750189407,0.40766968306220214,low,medium,70pct,4,6,0.32818957714686336,1996s,001,"[90, 0]",3,
,,167,1996s,001,test_90,yellow,,,0.32818957714686336,-0.7163847713486207,,1,False,3.787930600112304,True,dot,dot,,,,,,,90,90,,,3.721439793732829,852.2097127648178,488.6592070650444,229,229,3.721439793732829,852.2097127648178,488.6592070650444,852.2097127648178,853.0918629971444,-142.84466340815803,853.0918629971444,0.49344978165938863,test_medium,2,individualized_calibration,0.2414297750189407,0.40766968306220214,high,medium,70pct,3,2,0.32818957714686336,1996s,001,"[90, 0]",3,
,,168,1996s,001,test_90,red,,,0.32818957714686336,-0.7163847713486207,,1,False,3.221770199947059,True,square,square,,,,,,,90,-90,,,3.731773460595845,727.6958248161898,377.0624999716288,195,195,3.731773460595845,727.6958248161898,377.0624999716288,727.6958248161898,788.5902502562252,-166.61814612548352,788.5902502562252,0.5230769230769231,test_medium,4,individualized_calibration,0.2414297750189407,0.40766968306220214,low,medium,70pct,3,4,0.32818957714686336,1996s,001,"[90, 0]",3,
,,169,1996s,001,test_90,yellow,,,0.6084420222564921,0.4407680323471903,,0,False,3.5880656999070197,True,dot,square,,,,,,,90,-90,,,12.00489629602313,2605.0624962370193,233.60936758274417,217,217,12.00489629602313,2605.0624962370193,233.60936758274417,2605.0624962370193,2605.4233915087025,37.61039677349878,2605.4233915087025,0.5576036866359447,test_learning_easy,1,individualized_calibration,0.2414297750189407,0.40766968306220214,high,easy,80pct,4,7,0.32818957714686336,1996s,001,"[90, 0]",3,
,,170,1996s,001,test_90,yellow,,,0.6084420222564921,0.4407680323471903,,1,False,2.6548830000683665,True,dot,dot,,,,,,,90,90,,,12.39728226719242,1995.9624450179795,224.09057141043817,161,161,12.39728226719242,1995.9624450179795,224.09057141043817,1995.9624450179795,1996.8811980458925,2.7817569420989767,1996.8811980458925,0.6335403726708074,test_learning_easy,2,individualized_calibration,0.2414297750189407,0.40766968306220214,high,easy,80pct,4,7,0.32818957714686336,1996s,001,"[90, 0]",3,
